Corps,Activité,produit,variete,annee,prix,region
"Peinture, vitrerie & plâtre",Chaux et Plâtre,Plâtre,40 kg (Sac),2027,38.86,DT
"Peinture, vitrerie & plâtre",Chaux et Plâtre,Plâtre,40 kg (Sac),2028,39.08,DT
"Peinture, vitrerie & plâtre",Chaux et Plâtre,Plâtre,40 kg (Sac),2029,39.31,DT
"Peinture, vitrerie & plâtre",Chaux et Plâtre,Plâtre,40 kg (Sac),2030,39.53,DT
Menuiserie Quincaillerie ,Quincaillerie,Poignet,Standard (u),2005,32.05,DT
Menuiserie Quincaillerie ,Quincaillerie,Poignet,Standard (u),2006,32.18,DT
Menuiserie Quincaillerie ,Quincaillerie,Poignet,Standard (u),2007,32.85,DT
Menuiserie Quincaillerie ,Quincaillerie,Poignet,Standard (u),2008,33.4,DT
Menuiserie Quincaillerie ,Quincaillerie,Poignet,Standard (u),2009,32.69,DT
Menuiserie Quincaillerie ,Quincaillerie,Poignet,Standard (u),2010,34.27,DT
Menuiserie Quincaillerie ,Quincaillerie,Poignet,Standard (u),2011,33.17,DT
Menuiserie Quincaillerie ,Quincaillerie,Poignet,Standard (u),2012,32.22,DT
Menuiserie Quincaillerie ,Quincaillerie,Poignet,Standard (u),2013,31.29,DT
Menuiserie Quincaillerie ,Quincaillerie,Poignet,Standard (u),2014,31.0,DT
Menuiserie Quincaillerie ,Quincaillerie,Poignet,Standard (u),2015,31.72,DT
Menuiserie Quincaillerie ,Quincaillerie,Poignet,Standard (u),2016,32.28,DT
Menuiserie Quincaillerie ,Quincaillerie,Poignet,Standard (u),2017,32.48,DT
Menuiserie Quincaillerie ,Quincaillerie,Poignet,Standard (u),2018,32.99,DT
Menuiserie Quincaillerie ,Quincaillerie,Poignet,Standard (u),2019,36.02,DT
Menuiserie Quincaillerie ,Quincaillerie,Poignet,Standard (u),2020,33.14,DT
Menuiserie Quincaillerie ,Quincaillerie,Poignet,Standard (u),2021,33.19,DT
Menuiserie Quincaillerie ,Quincaillerie,Poignet,Standard (u),2022,33.24,DT
Menuiserie Quincaillerie ,Quincaillerie,Poignet,Standard (u),2023,33.3,DT
Menuiserie Quincaillerie ,Quincaillerie,Poignet,Standard (u),2024,33.35,DT
Menuiserie Quincaillerie ,Quincaillerie,Poignet,Standard (u),2025,33.4,DT
Menuiserie Quincaillerie ,Quincaillerie,Poignet,Standard (u),2026,33.46,DT
Menuiserie Quincaillerie ,Quincaillerie,Poignet,Standard (u),2027,33.51,DT
Menuiserie Quincaillerie ,Quincaillerie,Poignet,Standard (u),2028,33.56,DT
Menuiserie Quincaillerie ,Quincaillerie,Poignet,Standard (u),2029,33.62,DT
Menuiserie Quincaillerie ,Quincaillerie,Poignet,Standard (u),2030,33.67,DT
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Poutres préfabriquées,12-16/20 (ml),2005,19.92,DT
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Poutres préfabriquées,12-16/20 (ml),2006,20.04,DT
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Poutres préfabriquées,12-16/20 (ml),2007,20.42,DT
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Poutres préfabriquées,12-16/20 (ml),2008,20.9,DT
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Poutres préfabriquées,12-16/20 (ml),2009,20.56,DT
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Poutres préfabriquées,12-16/20 (ml),2010,20.73,DT
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Poutres préfabriquées,12-16/20 (ml),2011,21.14,DT
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Poutres préfabriquées,12-16/20 (ml),2012,21.66,DT
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Poutres préfabriquées,12-16/20 (ml),2013,22.04,DT
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Poutres préfabriquées,12-16/20 (ml),2014,22.1,DT
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Poutres préfabriquées,12-16/20 (ml),2015,22.15,DT
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Poutres préfabriquées,12-16/20 (ml),2016,22.47,DT
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Poutres préfabriquées,12-16/20 (ml),2017,22.4,DT
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Poutres préfabriquées,12-16/20 (ml),2018,22.5,DT
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Poutres préfabriquées,12-16/20 (ml),2019,24.08,DT
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Poutres préfabriquées,12-16/20 (ml),2020,23.5,DT
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Poutres préfabriquées,12-16/20 (ml),2021,23.74,DT
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Poutres préfabriquées,12-16/20 (ml),2022,23.99,DT
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Poutres préfabriquées,12-16/20 (ml),2023,24.23,DT
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Poutres préfabriquées,12-16/20 (ml),2024,24.48,DT
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Poutres préfabriquées,12-16/20 (ml),2025,24.72,DT
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Poutres préfabriquées,12-16/20 (ml),2026,24.96,DT
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Poutres préfabriquées,12-16/20 (ml),2027,25.21,DT
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Poutres préfabriquées,12-16/20 (ml),2028,25.45,DT
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Poutres préfabriquées,12-16/20 (ml),2029,25.7,DT
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Poutres préfabriquées,12-16/20 (ml),2030,25.94,DT
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Poutres préfabriquées,20/20 (ml),2005,27.89,DT
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Poutres préfabriquées,20/20 (ml),2006,28.05,DT
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Poutres préfabriquées,20/20 (ml),2007,28.59,DT
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Poutres préfabriquées,20/20 (ml),2008,29.25,DT
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Poutres préfabriquées,20/20 (ml),2009,28.78,DT
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Poutres préfabriquées,20/20 (ml),2010,29.02,DT
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Poutres préfabriquées,20/20 (ml),2011,29.6,DT
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Poutres préfabriquées,20/20 (ml),2012,30.33,DT
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Poutres préfabriquées,20/20 (ml),2013,30.85,DT
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Poutres préfabriquées,20/20 (ml),2014,30.94,DT
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Poutres préfabriquées,20/20 (ml),2015,31.01,DT
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Poutres préfabriquées,20/20 (ml),2016,31.46,DT
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Poutres préfabriquées,20/20 (ml),2017,31.35,DT
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Poutres préfabriquées,20/20 (ml),2018,31.51,DT
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Poutres préfabriquées,20/20 (ml),2019,33.71,DT
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Poutres préfabriquées,20/20 (ml),2020,32.9,DT
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Poutres préfabriquées,20/20 (ml),2021,33.24,DT
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Poutres préfabriquées,20/20 (ml),2022,33.58,DT
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Poutres préfabriquées,20/20 (ml),2023,33.92,DT
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Poutres préfabriquées,20/20 (ml),2024,34.27,DT
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Poutres préfabriquées,20/20 (ml),2025,34.61,DT
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Poutres préfabriquées,20/20 (ml),2026,34.95,DT
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Poutres préfabriquées,20/20 (ml),2027,35.29,DT
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Poutres préfabriquées,20/20 (ml),2028,35.64,DT
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Poutres préfabriquées,20/20 (ml),2029,35.98,DT
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Poutres préfabriquées,20/20 (ml),2030,36.32,DT
Électricité,Articles électricités,Prise,Standard (u),2005,6.0,DT
Électricité,Articles électricités,Prise,Standard (u),2006,6.17,DT
Électricité,Articles électricités,Prise,Standard (u),2007,6.21,DT
Électricité,Articles électricités,Prise,Standard (u),2008,6.26,DT
Électricité,Articles électricités,Prise,Standard (u),2009,6.3,DT
Électricité,Articles électricités,Prise,Standard (u),2010,6.35,DT
Électricité,Articles électricités,Prise,Standard (u),2011,6.39,DT
Électricité,Articles électricités,Prise,Standard (u),2012,6.44,DT
Électricité,Articles électricités,Prise,Standard (u),2013,6.48,DT
Électricité,Articles électricités,Prise,Standard (u),2014,6.53,DT
Électricité,Articles électricités,Prise,Standard (u),2015,6.55,DT
Électricité,Articles électricités,Prise,Standard (u),2016,6.53,DT
Électricité,Articles électricités,Prise,Standard (u),2017,6.56,DT
Électricité,Articles électricités,Prise,Standard (u),2018,6.71,DT
Électricité,Articles électricités,Prise,Standard (u),2019,6.71,DT
Électricité,Articles électricités,Prise,Standard (u),2020,6.76,DT
Électricité,Articles électricités,Prise,Standard (u),2021,6.81,DT
Électricité,Articles électricités,Prise,Standard (u),2022,6.85,DT
Électricité,Articles électricités,Prise,Standard (u),2023,6.89,DT
Électricité,Articles électricités,Prise,Standard (u),2024,6.94,DT
Électricité,Articles électricités,Prise,Standard (u),2025,6.98,DT
Électricité,Articles électricités,Prise,Standard (u),2026,7.02,DT
Électricité,Articles électricités,Prise,Standard (u),2027,7.07,DT
Électricité,Articles électricités,Prise,Standard (u),2028,7.11,DT
Électricité,Articles électricités,Prise,Standard (u),2029,7.16,DT
Électricité,Articles électricités,Prise,Standard (u),2030,7.2,DT
Menuiserie Quincaillerie ,Aluminium châssis ,Qualité Economique ,Nafida & similaires (m²),2005,558.11,DT
Menuiserie Quincaillerie ,Aluminium châssis ,Qualité Economique ,Nafida & similaires (m²),2006,564.09,DT
Menuiserie Quincaillerie ,Aluminium châssis ,Qualité Economique ,Nafida & similaires (m²),2007,568.83,DT
Menuiserie Quincaillerie ,Aluminium châssis ,Qualité Economique ,Nafida & similaires (m²),2008,551.83,DT
Menuiserie Quincaillerie ,Aluminium châssis ,Qualité Economique ,Nafida & similaires (m²),2009,537.63,DT
Menuiserie Quincaillerie ,Aluminium châssis ,Qualité Economique ,Nafida & similaires (m²),2010,538.7,DT
Menuiserie Quincaillerie ,Aluminium châssis ,Qualité Economique ,Nafida & similaires (m²),2011,547.49,DT
Menuiserie Quincaillerie ,Aluminium châssis ,Qualité Economique ,Nafida & similaires (m²),2012,548.6,DT
Menuiserie Quincaillerie ,Aluminium châssis ,Qualité Economique ,Nafida & similaires (m²),2013,550.0,DT
Menuiserie Quincaillerie ,Aluminium châssis ,Qualité Economique ,Nafida & similaires (m²),2014,562.97,DT
Menuiserie Quincaillerie ,Aluminium châssis ,Qualité Economique ,Nafida & similaires (m²),2015,569.83,DT
Menuiserie Quincaillerie ,Aluminium châssis ,Qualité Economique ,Nafida & similaires (m²),2016,575.65,DT
Menuiserie Quincaillerie ,Aluminium châssis ,Qualité Economique ,Nafida & similaires (m²),2017,584.0,DT
Menuiserie Quincaillerie ,Aluminium châssis ,Qualité Economique ,Nafida & similaires (m²),2018,584.98,DT
Menuiserie Quincaillerie ,Aluminium châssis ,Qualité Economique ,Nafida & similaires (m²),2019,583.25,DT
Menuiserie Quincaillerie ,Aluminium châssis ,Qualité Economique ,Nafida & similaires (m²),2020,579.45,DT
Menuiserie Quincaillerie ,Aluminium châssis ,Qualité Economique ,Nafida & similaires (m²),2021,581.66,DT
Menuiserie Quincaillerie ,Aluminium châssis ,Qualité Economique ,Nafida & similaires (m²),2022,583.88,DT
Menuiserie Quincaillerie ,Aluminium châssis ,Qualité Economique ,Nafida & similaires (m²),2023,586.09,DT
Menuiserie Quincaillerie ,Aluminium châssis ,Qualité Economique ,Nafida & similaires (m²),2024,588.31,DT
Menuiserie Quincaillerie ,Aluminium châssis ,Qualité Economique ,Nafida & similaires (m²),2025,590.52,DT
Menuiserie Quincaillerie ,Aluminium châssis ,Qualité Economique ,Nafida & similaires (m²),2026,592.74,DT
Menuiserie Quincaillerie ,Aluminium châssis ,Qualité Economique ,Nafida & similaires (m²),2027,594.95,DT
Menuiserie Quincaillerie ,Aluminium châssis ,Qualité Economique ,Nafida & similaires (m²),2028,597.16,DT
Menuiserie Quincaillerie ,Aluminium châssis ,Qualité Economique ,Nafida & similaires (m²),2029,599.38,DT
Menuiserie Quincaillerie ,Aluminium châssis ,Qualité Economique ,Nafida & similaires (m²),2030,601.59,DT
Menuiserie Quincaillerie ,Aluminium châssis ,Qualité Moyenne ,Aluma & similaires (m²),2005,822.39,DT
Menuiserie Quincaillerie ,Aluminium châssis ,Qualité Moyenne ,Aluma & similaires (m²),2006,830.14,DT
Menuiserie Quincaillerie ,Aluminium châssis ,Qualité Moyenne ,Aluma & similaires (m²),2007,838.55,DT
Menuiserie Quincaillerie ,Aluminium châssis ,Qualité Moyenne ,Aluma & similaires (m²),2008,827.46,DT
Menuiserie Quincaillerie ,Aluminium châssis ,Qualité Moyenne ,Aluma & similaires (m²),2009,828.61,DT
Menuiserie Quincaillerie ,Aluminium châssis ,Qualité Moyenne ,Aluma & similaires (m²),2010,838.93,DT
Menuiserie Quincaillerie ,Aluminium châssis ,Qualité Moyenne ,Aluma & similaires (m²),2011,847.87,DT
Menuiserie Quincaillerie ,Aluminium châssis ,Qualité Moyenne ,Aluma & similaires (m²),2012,851.72,DT
Menuiserie Quincaillerie ,Aluminium châssis ,Qualité Moyenne ,Aluma & similaires (m²),2013,841.11,DT
Menuiserie Quincaillerie ,Aluminium châssis ,Qualité Moyenne ,Aluma & similaires (m²),2014,848.45,DT
Menuiserie Quincaillerie ,Aluminium châssis ,Qualité Moyenne ,Aluma & similaires (m²),2015,837.57,DT
Menuiserie Quincaillerie ,Aluminium châssis ,Qualité Moyenne ,Aluma & similaires (m²),2016,836.85,DT
Menuiserie Quincaillerie ,Aluminium châssis ,Qualité Moyenne ,Aluma & similaires (m²),2017,839.35,DT
Menuiserie Quincaillerie ,Aluminium châssis ,Qualité Moyenne ,Aluma & similaires (m²),2018,842.01,DT
Menuiserie Quincaillerie ,Aluminium châssis ,Qualité Moyenne ,Aluma & similaires (m²),2019,844.43,DT
Menuiserie Quincaillerie ,Aluminium châssis ,Qualité Moyenne ,Aluma & similaires (m²),2020,847.11,DT
Menuiserie Quincaillerie ,Aluminium châssis ,Qualité Moyenne ,Aluma & similaires (m²),2021,848.21,DT
Menuiserie Quincaillerie ,Aluminium châssis ,Qualité Moyenne ,Aluma & similaires (m²),2022,849.3,DT
Menuiserie Quincaillerie ,Aluminium châssis ,Qualité Moyenne ,Aluma & similaires (m²),2023,850.39,DT
Menuiserie Quincaillerie ,Aluminium châssis ,Qualité Moyenne ,Aluma & similaires (m²),2024,851.49,DT
Menuiserie Quincaillerie ,Aluminium châssis ,Qualité Moyenne ,Aluma & similaires (m²),2025,852.58,DT
Menuiserie Quincaillerie ,Aluminium châssis ,Qualité Moyenne ,Aluma & similaires (m²),2026,853.67,DT
Menuiserie Quincaillerie ,Aluminium châssis ,Qualité Moyenne ,Aluma & similaires (m²),2027,854.77,DT
Menuiserie Quincaillerie ,Aluminium châssis ,Qualité Moyenne ,Aluma & similaires (m²),2028,855.86,DT
Menuiserie Quincaillerie ,Aluminium châssis ,Qualité Moyenne ,Aluma & similaires (m²),2029,856.95,DT
Menuiserie Quincaillerie ,Aluminium châssis ,Qualité Moyenne ,Aluma & similaires (m²),2030,858.05,DT
Plomberie Sanitaire,Articles et produits sanitaires,Receveur douche ,Standard (u),2005,446.39,DT
Plomberie Sanitaire,Articles et produits sanitaires,Receveur douche ,Standard (u),2006,451.37,DT
Plomberie Sanitaire,Articles et produits sanitaires,Receveur douche ,Standard (u),2007,457.92,DT
Plomberie Sanitaire,Articles et produits sanitaires,Receveur douche ,Standard (u),2008,466.81,DT
Plomberie Sanitaire,Articles et produits sanitaires,Receveur douche ,Standard (u),2009,451.67,DT
Plomberie Sanitaire,Articles et produits sanitaires,Receveur douche ,Standard (u),2010,441.08,DT
Plomberie Sanitaire,Articles et produits sanitaires,Receveur douche ,Standard (u),2011,445.67,DT
Plomberie Sanitaire,Articles et produits sanitaires,Receveur douche ,Standard (u),2012,448.91,DT
Plomberie Sanitaire,Articles et produits sanitaires,Receveur douche ,Standard (u),2013,458.84,DT
Plomberie Sanitaire,Articles et produits sanitaires,Receveur douche ,Standard (u),2014,457.75,DT
Plomberie Sanitaire,Articles et produits sanitaires,Receveur douche ,Standard (u),2015,452.51,DT
Plomberie Sanitaire,Articles et produits sanitaires,Receveur douche ,Standard (u),2016,450.65,DT
Plomberie Sanitaire,Articles et produits sanitaires,Receveur douche ,Standard (u),2017,449.54,DT
Plomberie Sanitaire,Articles et produits sanitaires,Receveur douche ,Standard (u),2018,459.78,DT
Plomberie Sanitaire,Articles et produits sanitaires,Receveur douche ,Standard (u),2019,467.67,DT
Plomberie Sanitaire,Articles et produits sanitaires,Receveur douche ,Standard (u),2020,457.83,DT
Plomberie Sanitaire,Articles et produits sanitaires,Receveur douche ,Standard (u),2021,458.33,DT
Plomberie Sanitaire,Articles et produits sanitaires,Receveur douche ,Standard (u),2022,458.84,DT
Plomberie Sanitaire,Articles et produits sanitaires,Receveur douche ,Standard (u),2023,459.35,DT
Plomberie Sanitaire,Articles et produits sanitaires,Receveur douche ,Standard (u),2024,459.85,DT
Plomberie Sanitaire,Articles et produits sanitaires,Receveur douche ,Standard (u),2025,460.36,DT
Plomberie Sanitaire,Articles et produits sanitaires,Receveur douche ,Standard (u),2026,460.87,DT
Plomberie Sanitaire,Articles et produits sanitaires,Receveur douche ,Standard (u),2027,461.37,DT
Plomberie Sanitaire,Articles et produits sanitaires,Receveur douche ,Standard (u),2028,461.88,DT
Plomberie Sanitaire,Articles et produits sanitaires,Receveur douche ,Standard (u),2029,462.39,DT
Plomberie Sanitaire,Articles et produits sanitaires,Receveur douche ,Standard (u),2030,462.89,DT
Plomberie Sanitaire,Articles et produits sanitaires,Robinetterie,R. Mélangeur (u),2005,202.13,DT
Plomberie Sanitaire,Articles et produits sanitaires,Robinetterie,R. Mélangeur (u),2006,204.72,DT
Plomberie Sanitaire,Articles et produits sanitaires,Robinetterie,R. Mélangeur (u),2007,207.42,DT
Plomberie Sanitaire,Articles et produits sanitaires,Robinetterie,R. Mélangeur (u),2008,216.25,DT
Plomberie Sanitaire,Articles et produits sanitaires,Robinetterie,R. Mélangeur (u),2009,216.47,DT
Plomberie Sanitaire,Articles et produits sanitaires,Robinetterie,R. Mélangeur (u),2010,218.42,DT
Plomberie Sanitaire,Articles et produits sanitaires,Robinetterie,R. Mélangeur (u),2011,215.66,DT
Plomberie Sanitaire,Articles et produits sanitaires,Robinetterie,R. Mélangeur (u),2012,210.33,DT
